,id_product,product,brand,series,price,id_shop,location,storage,cpu,date,sold
212,61,Acer Aspire 3 Slim,Acer,aspire,6999000.0,cointechlogy,Tangerang,256 GB,AMD,2021-01-15,16
213,62,Acer Aspire 3 Slim,Acer,aspire,5725000.0,on5hop,Denpasar,256 GB,AMD,2021-01-15,1
214,63,Acer Aspire 3 A314,Acer,aspire,5099000.0,prostorecomputer,Jakarta Utara,1 TB,Intel,2021-01-15,1
215,64,Acer Aspire 5 A514-53g-37jp,Acer,aspire,7999000.0,reinokomputindo,Medan,1 TB,Intel,2021-01-15,1
216,65,Acer Aspire 3 A314,Acer,aspire,3999000.0,orka,Jakarta Utara,1 TB,Intel,2021-01-15,3
217,1,Acer Aspire 5 A514-53,Acer,aspire,7350000.0,tokolaptopid,Jakarta Utara,512 GB,Intel,2021-01-15,9
218,128,Acer Aspire 514-53g-52sr With,Acer,aspire,8745590.0,indri-treq,Jakarta Pusat,,Intel,2021-01-15,1
219,129,Acer Aspire 5 A514-44-r7nz,Acer,aspire,8999000.0,ana0608,Jakarta Pusat,512 GB,AMD,2021-01-15,1
220,130,Acer Aspire 5 A514-53,Acer,aspire,7299000.0,fastkomputer-1,Tangerang,512 GB,Intel,2021-01-15,92
221,131,Acer Aspire 5 514-53g-intel,Acer,aspire,8756600.0,mur4hk0m,Surabaya,1 TB,Intel,2021-01-15,7
222,175,Acer Aspire 5 A514-44-r7nz,Acer,aspire,8999000.0,ana0608,Jakarta Pusat,512 GB,AMD,2021-01-15,1
223,176,Acer Aspire 5 A514-52k,Acer,aspire,6250000.0,gcomp-1,Bandung,1 TB,Intel,2021-01-15,4
224,177,Acer Aspire 3 Slim,Acer,aspire,6899000.0,janurtech,Jakarta Utara,256 GB,AMD,2021-01-15,2
225,179,Acer Aspire 3 A315-42-r5bh,Acer,aspire,6645000.0,grahitahakim,Magelang,,,2021-01-15,4
226,71,Acer Aspire 5 A514,Acer,aspire,6500000.0,riyenshop,Medan,1 TB,Intel,2021-01-15,1
227,72,Acer Aspire 3 A311-31,Acer,aspire,4000000.0,agselektronik,Surabaya,,,2021-01-15,23
228,73,Acer Aspire 5 Force,Acer,aspire,8749000.0,infoneteshopbcp,Bekasi,,Intel,2021-01-15,1
229,74,Acer Aspire 5 A514-51,Acer,aspire,6800000.0,vicomelektronic,Jakarta Barat,1 TB,Intel,2021-01-15,1
230,75,Acer Aspire One14 Z1402,Acer,aspire,4200000.0,tokobangsigit,Semarang,,,2021-01-15,10
231,180,Hp Elitebook 725 G3,Acer,aspire,3899000.0,revocomputer,Jakarta Barat,,AMD,2021-01-15,19
232,181,Hp 14 512gb 8gb,Acer,aspire,6938000.0,wikigarageid-1,Jakarta Utara,512 GB,AMD,2021-01-15,39
233,140,Asus A412fa Intel Pentium,Acer,aspire,7129000.0,trendshopcomm,Jakarta Utara,512 GB,Intel,2021-01-15,4
234,139,"Lenovo V14-14are 14""fhd Amd",Acer,aspire,8828000.0,wikigarageid-1,Jakarta Utara,256 GB,AMD,2021-01-15,3
235,142,Lenovo Slim 3 Athlon,Acer,aspire,6768000.0,trendshopcomm,Jakarta Utara,256 GB,AMD,2021-01-15,7
236,182,Acer Aspire 3 A314,Acer,aspire,5680000.0,kinglaptopstore,Jakarta Pusat,,AMD,2021-01-15,1
237,184,Acer Aspire 3 A314-32-c0hm,Acer,aspire,6425000.0,ampelbdg,Bandung,256 GB,Intel,2021-01-15,2
238,185,Acer Aspire 5 A514-52g,Acer,aspire,10000000.0,acerstorelampung,Bandar Lampung,1 TB,Intel,2021-01-15,1
239,186,Acer Aspire 3 A314-21-40wh,Acer,aspire,5150000.0,vickomputer,Jakarta Barat,256 GB,,2021-01-15,1
240,187,Acer Aspire 3 Slim,Acer,aspire,6350000.0,ijokompu,Jakarta Pusat,256 GB,AMD,2021-01-15,1
241,188,Gaming Acer Aspire 514-53g-52sr,Acer,aspire,8756565.0,tokorandim,Jakarta Pusat,1 TB,Intel,2021-01-15,1
242,82,Acer Aspire A314-32-c6km (n4120,Acer,aspire,5700000.0,flashcomppadang,Padang,256 GB,,2021-01-15,1
243,83,Acer Aspire 3 A314-32,Acer,aspire,5290000.0,ratulaptopstore,Jakarta Pusat,256 GB,Intel,2021-01-15,3
244,85,Acer Aspire 5 A514,Acer,aspire,9089000.0,orka,Jakarta Utara,,Intel,2021-01-15,2
245,189,Dell 6510 Core I7,Acer,aspire,2849000.0,debbybatavia,Bekasi,,Intel,2021-01-15,301
246,190,Toshiba Portege R830 Impor,Acer,aspire,2799000.0,playcompt,Jakarta Pusat,,Intel,2021-01-15,3
247,153,Hp 14s Dk1123au Dk1122au,Acer,aspire,6562000.0,distrilapid,Jakarta Pusat,512 GB,AMD,2021-01-15,4
248,58,Toshiba B551 Core I5,Acer,aspire,2549000.0,debbybatavia,Bekasi,,Intel,2021-01-15,127
249,154,Lenovo Thinkpad T440s Core,Acer,aspire,4600000.0,foxcomp,Jakarta Pusat,256 GB,Intel,2021-01-15,49
250,191,Acer Aspire 5 A514,Acer,aspire,13799000.0,sentralmagdua,Jakarta Utara,1 TB,Intel,2021-01-15,2
251,192,Acer Aspire 3 A314-22-r5l8,Acer,aspire,6699000.0,itwarehousejk,Jakarta Pusat,512 GB,AMD,2021-01-15,1
252,193,Acer Aspire 3 A314-22,Acer,aspire,6489000.0,trustitstore,Jakarta Selatan,256 GB,AMD,2021-01-15,2
253,194,Acer Aspire 5 Slim,Acer,aspire,10799000.0,cyberpad,Jakarta Pusat,512 GB,Intel,2021-01-15,2
254,195,Acer Aspire A314-32 -,Acer,aspire,5799000.0,aj-komputer,Tangerang,256 GB,,2021-01-15,1
255,97,Acer Aspire A311-31-c0lz [red],Acer,aspire,5049000.0,best-buyit,Makassar,,,2021-01-15,1
256,98,Acer Aspire A314-32 N,Acer,aspire,4700000.0,tokitokitoki,Pematang Siantar,1 TB,,2021-01-15,1
257,100,Acer Aspire 3 Slim,Acer,aspire,8299000.0,spacetech,Jakarta Barat,512 GB,AMD,2021-01-15,6
258,196,Acer Aspire 5 Slim,Acer,aspire,8699000.0,toptech,Jakarta Utara,512 GB,AMD,2021-01-15,1
259,197,Hp Elitebook 820 G1-core,Acer,aspire,3850000.0,real789best,Jakarta Pusat,,Intel,2021-01-15,3
260,198,Lenovo Thinkpad W540 Ci7@4810mq-16gb-500gb-nvidia,Acer,aspire,8499000.0,foxcomp,Jakarta Pusat,,Intel,2021-01-15,8
261,199,Huawei Matebook D14-ryzen 7,Acer,aspire,10313200.0,mur4hk0m,Surabaya,512 GB,AMD,2021-01-15,19
262,33,Lenovo T440p Core I5,Acer,aspire,3949000.0,debbybatavia,Bekasi,,Intel,2021-01-15,437
263,200,Lenovo Thinkpad X240 Core,Acer,aspire,3449000.0,timoho29,Yogyakarta,,Intel,2021-01-15,11
264,201,Acer Aspire 3 A314-32-c09w,Acer,aspire,4968000.0,kenkokenji,Medan,1 TB,,2021-01-15,3
265,109,Acer Aspire 5 A515-44,Acer,aspire,8999000.0,acerstoreambas,Jakarta Selatan,512 GB,AMD,2021-01-15,1
266,202,Jual Promo Murah Acer,Acer,aspire,8722500.0,dhiekhy,Surabaya,,AMD,2021-01-15,1
267,203,Acer Aspire 5 Slim,Acer,aspire,8799000.0,agresid,Jakarta Utara,512 GB,AMD,2021-01-15,1
268,204,Acer Aspire 3 A314-32,Acer,aspire,6699000.0,salim-ap,Medan,1 TB,Intel,2021-01-15,4
269,205,Acer Aspire 3 A314-22,Acer,aspire,6999000.0,acerstoreambas,Jakarta Selatan,256 GB,AMD,2021-01-15,2
270,206,Acer Aspire 3 A314-33-c8dr,Acer,aspire,4780000.0,bcsco,Kab. Bengkalis,,,2021-01-15,2
271,110,Acer Aspire 5 A514,Acer,aspire,6363000.0,aneka-pilihan,Kab. Tangerang,1 TB,Intel,2021-01-15,2
272,111,Acer Aspire A514-53 I3-1005g1,Acer,aspire,8149000.0,auratechnology,Jakarta Pusat,1 TB,Intel,2021-01-15,1
273,112,Acer Aspire 3 Slim,Acer,aspire,8199000.0,citynotebook,Jakarta Selatan,512 GB,AMD,2021-01-15,2
274,207,Hp 14s Athlon Gold,Acer,aspire,6667000.0,trendshopcomm,Jakarta Utara,512 GB,AMD,2021-01-15,9
275,166,Lenovo Thinkpad L450 Ci5,Acer,aspire,3600000.0,foxcomp,Jakarta Pusat,,Intel,2021-01-15,2
276,32,Dell Latitude E6440 Core,Acer,aspire,3750000.0,fortunelaptop,Jakarta Pusat,,Intel,2021-01-15,11
277,167,Lenovo Thinkpad L440 I5,Acer,aspire,3400000.0,aj-komputer,Tangerang,,Intel,2021-01-15,5
278,168,Lenovo Thinkpad X240 Core,Acer,aspire,3250000.0,timoho29,Yogyakarta,,Intel,2021-01-15,11
279,208,Acer Aspire 3-a314 Amd,Acer,aspire,6899000.0,onlineshopjambu,Bogor,256 GB,AMD,2021-01-15,1
280,209,Acer Aspire 3 A314,Acer,aspire,4275000.0,spektacom,Jakarta Pusat,1 TB,,2021-01-15,1
281,210,Acer Aspire 3 Slim,Acer,aspire,6299000.0,3-waycomputer,Semarang,256 GB,AMD,2021-01-15,1
282,211,Acer Aspire A314-32 N4120,Acer,aspire,5650000.0,cctvbagus-1,Pekanbaru,256 GB,,2021-01-15,2
283,212,Acer Aspire A311-31 -,Acer,aspire,4750000.0,4lkzone,Jakarta Pusat,,Intel,2021-01-15,2
284,120,Acer Aspire A314-22 Amd,Acer,aspire,5850000.0,itpropekanbaru,Pekanbaru,,AMD,2021-01-15,3
285,121,Acer Aspire 5 (a515-44-r7nz),Acer,aspire,9499000.0,itgarageid,Medan,,,2021-01-15,2
286,122,Acer Aspire 5 Core,Acer,aspire,10200000.0,haidaraccps4,Denpasar,512 GB,Intel,2021-01-15,1
287,123,Acer Aspire 5 A514,Acer,aspire,7958000.0,agungjayacomp,Jakarta Pusat,512 GB,Intel,2021-01-15,1
288,213,Acer Aspire 3 Slim,Acer,aspire,8179000.0,hexacom88,Jakarta Utara,512 GB,AMD,2021-01-16,2
289,214,Acer Aspire 3 Slim,Acer,aspire,6550000.0,supertech,Jakarta Utara,512 GB,AMD,2021-01-16,14
290,5,Acer Aspire 514-53g-52sr With,Acer,aspire,8650000.0,ariekakakoesnadi,Surakarta,,Intel,2021-01-16,4
291,215,Acer Aspire 514-53g-52sr Intel,Acer,aspire,9220202.0,treqandroid,Surabaya,1 TB,Intel,2021-01-16,1
292,10,Acer Aspire 3 Slim,Acer,aspire,5949000.0,collinsofficial,Jakarta Pusat,256 GB,AMD,2021-01-16,114
293,8,Acer Aspire 3 A314-22,Acer,aspire,5949000.0,protechcom,Jakarta Pusat,256 GB,AMD,2021-01-16,72
294,9,Acer Aspire 3 Slim,Acer,aspire,6799000.0,collinsofficial,Jakarta Pusat,256 GB,AMD,2021-01-16,40
295,14,Acer Aspire 3 Slim,Acer,aspire,5375000.0,collinsofficial,Jakarta Pusat,256 GB,AMD,2021-01-16,15
296,12,Acer Aspire 3 A314-32,Acer,aspire,6299000.0,infonetmanggadua,Jakarta Pusat,256 GB,Intel,2021-01-16,38
297,216,Acer Aspire 3 A314-32,Acer,aspire,5499000.0,acerid,Jakarta Pusat,256 GB,Intel,2021-01-16,58
298,6,Acer Aspire 5 A514-53,Acer,aspire,7399000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-16,192
299,217,Acer Aspire 5 A514-53-3852,Acer,aspire,7399000.0,mydaysonlineshop,Tangerang,512 GB,Intel,2021-01-16,24
300,137,Acer Aspire 5 A514-53,Acer,aspire,7399000.0,itgaleri,Tangerang Selatan,,,2021-01-16,14
301,218,Hp 14s-cf3039tu Cf3040tu I3-10051g1,Acer,aspire,7199000.0,sinarmulia,Jakarta Barat,1 TB,Intel,2021-01-16,29
302,219,Nec Mulus Banget Core,Acer,aspire,2699000.0,wilazatech,Jakarta Pusat,,Intel,2021-01-16,8
303,220,Nec Vb-p Ori Jepang,Acer,aspire,4200000.0,aj-komputer,Tangerang,,Intel,2021-01-16,1
304,190,Toshiba Portege R830 Impor,Acer,aspire,2799000.0,playcompt,Jakarta Pusat,,Intel,2021-01-16,3
305,221,Lenovo Thinkpad X240 I5,Acer,aspire,2900000.0,thinkpadsecond,Jakarta Pusat,,Intel,2021-01-16,123
306,222,Acer Aspire 3 A314-22,Acer,aspire,6099000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-16,4
307,223,Acer Aspire 3 A315-21-948e,Acer,aspire,4850000.0,vicomelektronic,Jakarta Barat,1 TB,,2021-01-16,3
308,23,Acer Aspire 3 A314-32,Acer,aspire,5499000.0,acerid,Jakarta Pusat,256 GB,Intel,2021-01-16,7
309,29,Acer Aspire 3 Slim,Acer,aspire,5799000.0,fastkomputer-1,Tangerang,512 GB,AMD,2021-01-16,30
310,24,Acer Aspire 5 A514-53,Acer,aspire,7299000.0,collinsofficial,Jakarta Pusat,1 TB,Intel,2021-01-16,4
311,224,Acer Aspire 3 Slim,Acer,aspire,6399000.0,hosanacomp,Jakarta Pusat,256 GB,AMD,2021-01-16,8
312,26,Acer Aspire 3 Slim,Acer,aspire,6899000.0,royalltech,Jakarta Utara,256 GB,AMD,2021-01-16,4
313,145,Acer Aspire 3 A314-22,Acer,aspire,5299000.0,infonetmanggadua,Jakarta Pusat,256 GB,AMD,2021-01-16,2
314,225,Acer Aspire 3 Slim,Acer,aspire,6399000.0,zxcomputer,Jakarta Pusat,256 GB,AMD,2021-01-16,8
315,226,Acer Aspire Thin Aio,Acer,aspire,7299000.0,acerid,Jakarta Pusat,1 TB,Intel,2021-01-16,6
316,57,Toshiba Dynabook Portege R732,Acer,aspire,3250000.0,revocomputer,Jakarta Barat,,Intel,2021-01-16,5
317,227,Lenovo Thinkpad X270 Core,Acer,aspire,7399000.0,real789best,Jakarta Pusat,256 GB,Intel,2021-01-16,2
318,228,Hp 14s Cf3039tu Cf3040tu,Acer,aspire,6849000.0,sarijayacomputer,Surabaya,1 TB,Intel,2021-01-16,2
319,169,Dell Latitude E7250 Core,Acer,aspire,5250000.0,real789best,Jakarta Pusat,256 GB,Intel,2021-01-16,11
320,167,Lenovo Thinkpad L440 I5,Acer,aspire,3400000.0,aj-komputer,Tangerang,,Intel,2021-01-16,5
321,229,Acer Aspire 3 A314,Acer,aspire,6999000.0,khiyar-it,Jakarta Selatan,256 GB,AMD,2021-01-16,12
322,40,Acer Aspire 3 Slim,Acer,aspire,7140000.0,auratechnology,Jakarta Pusat,1 TB,AMD,2021-01-16,2
323,44,Acer Aspire 5 A514-53,Acer,aspire,7325000.0,auratechnology,Jakarta Pusat,512 GB,Intel,2021-01-16,10
324,45,Acer Aspire 3 A314,Acer,aspire,6599000.0,toptech,Jakarta Utara,1 TB,AMD,2021-01-16,5
325,230,Acer Aspire 5 A514-core,Acer,aspire,7686909.0,murahkom,Surabaya,512 GB,Intel,2021-01-16,2
326,231,Acer Aspire 5 A514-53,Acer,aspire,7499000.0,sentosajayacompu,Jakarta Pusat,512 GB,Intel,2021-01-16,4
327,232,Acer Aspire 5 A514,Acer,aspire,7599000.0,agresid,Jakarta Utara,512 GB,Intel,2021-01-16,2
328,233,Acer Aspire 3 A314-22,Acer,aspire,6675000.0,terminallaptop,Jakarta Barat,256 GB,AMD,2021-01-16,2
329,234,Acer Aspire 3 A314,Acer,aspire,7599000.0,mimomart,Jakarta Utara,1 TB,AMD,2021-01-16,15
330,235,Acer Aspire 5 A514-53,Acer,aspire,7299000.0,itofficialshop,Depok,512 GB,Intel,2021-01-16,4
331,236,Toshiba Portege Z30a Core,Acer,aspire,3899000.0,rakitanmantap,Jakarta Barat,256 GB,Intel,2021-01-16,33
332,237,Dell Latitude E7270 Core,Acer,aspire,5199000.0,real789best,Jakarta Pusat,,Intel,2021-01-16,2
333,35,Lenovo Thinkpad X250 -,Acer,aspire,4350000.0,revocomputer,Jakarta Barat,,Intel,2021-01-16,27
334,238,Asus Vivobook Tp412fa 2in1,Acer,aspire,11599000.0,laptopgaming,Jakarta Utara,512 GB,Intel,2021-01-16,7
335,239,Bekas Toshiba Core I5,Acer,aspire,2650000.0,thinkpadsecond,Jakarta Pusat,,Intel,2021-01-16,38
336,240,Acer Aspire 5 A514,Acer,aspire,10190000.0,digitalzone,Jakarta Pusat,1 TB,Intel,2021-01-16,5
337,242,Acer Aspire 3 Slim,Acer,aspire,6899000.0,gateway,Jakarta Utara,256 GB,AMD,2021-01-16,1
338,244,Acer Aspire 5 A514,Acer,aspire,10399000.0,jekardah,Jakarta Pusat,1 TB,Intel,2021-01-16,9
339,245,Acer Aspire 5-a514 I3-1005g1,Acer,aspire,7949000.0,sentosajayacompu,Jakarta Pusat,512 GB,Intel,2021-01-16,3
340,246,2 In 1 Acer,Acer,aspire,6200000.0,thinpadpdg,Jakarta Timur,,Intel,2021-01-16,1
341,177,Acer Aspire 3 Slim,Acer,aspire,6899000.0,janurtech,Jakarta Utara,256 GB,AMD,2021-01-16,2
342,247,Acer Aspire A314 Ryzen,Acer,aspire,7879000.0,orka,Jakarta Utara,,AMD,2021-01-16,3
343,1,Acer Aspire 5 A514-53,Acer,aspire,7350000.0,tokolaptopid,Jakarta Utara,512 GB,Intel,2021-01-16,10
344,5,Acer Aspire 514-53g-52sr With,Acer,aspire,8650000.0,ariekakakoesnadi,Surakarta,,Intel,2021-01-16,4
345,215,Acer Aspire 514-53g-52sr Intel,Acer,aspire,9220202.0,treqandroid,Surabaya,1 TB,Intel,2021-01-16,1
346,213,Acer Aspire 3 Slim,Acer,aspire,8179000.0,hexacom88,Jakarta Utara,512 GB,AMD,2021-01-16,2
347,249,Acer Aspire 3 A314-22,Acer,aspire,6499000.0,epropoins,Jakarta Selatan,256 GB,,2021-01-16,1
348,70,Acer Aspire 5 A514-52g-547a,Acer,aspire,9899000.0,ithouse,Jakarta Pusat,512 GB,Intel,2021-01-16,2
349,250,Acer Aspire C22-960 Thin,Acer,aspire,8999000.0,acerid,Jakarta Pusat,1 TB,Intel,2021-01-16,3
350,251,Acer Aspire 3 A314-41,Acer,aspire,4000000.0,wawallstorelaptop,Bandung,1 TB,AMD,2021-01-16,1
351,252,Acer Aspire 5 A514-53,Acer,aspire,7299000.0,acerstoreambas,Jakarta Selatan,512 GB,Intel,2021-01-16,2
352,253,Gaming Acer Aspire 514-53g-52sr,Acer,aspire,8759567.0,anamot,Jakarta Pusat,1 TB,Intel,2021-01-16,3
353,254,Acer Aspire 3 A314-32,Acer,aspire,5799000.0,yolincomp,Jakarta Pusat,256 GB,,2021-01-16,2
354,255,Acer Aspire 3 A314,Acer,aspire,6899000.0,amd-id,Jakarta Utara,256 GB,AMD,2021-01-16,6
355,65,Acer Aspire 3 A314,Acer,aspire,3999000.0,orka,Jakarta Utara,1 TB,Intel,2021-01-16,3
356,256,Acer Aspire A514 I3-1005g,Acer,aspire,7499000.0,vegas-autolamp,Jakarta Utara,512 GB,Intel,2021-01-16,2
357,257,Lenovo Thinkpad X240 Core,Acer,aspire,4490000.0,rakitanmantap,Jakarta Barat,,Intel,2021-01-16,29
358,20,Hp Elitebook 725 G3,Acer,aspire,3499000.0,revocomputer,Jakarta Barat,,AMD,2021-01-16,16
359,258,Fujitsu Lifebook E449,Acer,aspire,10500000.0,dinatektoko,Semarang,,,2021-01-16,2
360,197,Hp Elitebook 820 G1-core,Acer,aspire,3850000.0,real789best,Jakarta Pusat,,Intel,2021-01-16,3
361,259,Asus M409da 31501t 31502t,Acer,aspire,7548000.0,studiolaptop,Jakarta Pusat,512 GB,AMD,2021-01-16,4
362,260,Acer Aspire R13 R7,Acer,aspire,4850000.0,datangjualbeli,Jakarta Barat,256 GB,,2021-01-16,2
363,261,Acer Aspire 5 A515,Acer,aspire,9299000.0,amd-id,Jakarta Utara,512 GB,AMD,2021-01-16,6
364,262,Acer Aspire 5 A514-52g-55t8,Acer,aspire,8499000.0,dkkacc,Jakarta Barat,,Intel,2021-01-16,1
365,263,Acer Aspire 3 Slim,Acer,aspire,6899000.0,bigencomputer,Kab. Batang,512 GB,,2021-01-16,2
366,265,Acer Aspire 5 A514-53,Acer,aspire,7749000.0,haercom,Jakarta Pusat,512 GB,Intel,2021-01-16,2
367,266,Acer Aspire 2in1 R7,Acer,aspire,5000000.0,enkaistore,Jakarta Selatan,,Intel,2021-01-16,1
368,267,Acer Aspire 3 A314-32,Acer,aspire,4200000.0,j1one,Medan,1 TB,Intel,2021-01-16,2
369,268,Acer Aspire 5 A514,Acer,aspire,10897000.0,orka,Jakarta Utara,512 GB,Intel,2021-01-16,1
370,269,Acer Aspire E3-112 Ram,Acer,aspire,5199999.0,adicahayabaru,Jakarta Barat,,,2021-01-16,1
371,57,Toshiba Dynabook Portege R732,Acer,aspire,3250000.0,revocomputer,Jakarta Barat,,Intel,2021-01-16,5
372,227,Lenovo Thinkpad X270 Core,Acer,aspire,7399000.0,real789best,Jakarta Pusat,256 GB,Intel,2021-01-16,2
373,228,Hp 14s Cf3039tu Cf3040tu,Acer,aspire,6849000.0,sarijayacomputer,Surabaya,1 TB,Intel,2021-01-16,2
374,169,Dell Latitude E7250 Core,Acer,aspire,5250000.0,real789best,Jakarta Pusat,256 GB,Intel,2021-01-16,11
375,167,Lenovo Thinkpad L440 I5,Acer,aspire,3400000.0,aj-komputer,Tangerang,,Intel,2021-01-16,5
376,270,Acer Aspire 3 A315,Acer,aspire,7099000.0,majumandiricom-1,Medan,,AMD,2021-01-16,3
377,271,Acer Aspire 3 A314-32,Acer,aspire,5350000.0,meteorstoreg,Jakarta Barat,,Intel,2021-01-16,4
378,272,Acer Aspire A514 Core,Acer,aspire,8659000.0,hotjogja,Kab. Sleman,1 TB,Intel,2021-01-16,1
379,273,Acer Aspire 5 A514,Acer,aspire,10497000.0,orka,Jakarta Utara,1 TB,Intel,2021-01-16,7
380,275,Acer Aspire 3 Slim,Acer,aspire,8299000.0,fastkomputer-1,Tangerang,512 GB,AMD,2021-01-16,3
381,276,Acer Aspire A514-53-31qe Notebook,Acer,aspire,7070000.0,megabengkulu,Bengkulu,1 TB,Intel,2021-01-16,1
382,277,Acer Aspire 5 Force,Acer,aspire,8699000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-16,2
383,278,Acer Aspire 5 A514-53-3852,Acer,aspire,7699000.0,schematics,Medan,512 GB,Intel,2021-01-16,1
384,279,Acer Aspire A314 Ryzen,Acer,aspire,7149000.0,auratechnology,Jakarta Pusat,512 GB,AMD,2021-01-16,3
385,237,Dell Latitude E7270 Core,Acer,aspire,5199000.0,real789best,Jakarta Pusat,,Intel,2021-01-16,2
386,35,Lenovo Thinkpad X250 -,Acer,aspire,4350000.0,revocomputer,Jakarta Barat,,Intel,2021-01-16,27
387,238,Asus Vivobook Tp412fa 2in1,Acer,aspire,11599000.0,laptopgaming,Jakarta Utara,512 GB,Intel,2021-01-16,7
388,239,Bekas Toshiba Core I5,Acer,aspire,2650000.0,thinkpadsecond,Jakarta Pusat,,Intel,2021-01-16,38
389,280,Lenovo Thinkpada L440 Core,Acer,aspire,3599000.0,real789best,Jakarta Pusat,,Intel,2021-01-16,1
390,106,Acer Aspire 5 A514,Acer,aspire,11997000.0,orka,Jakarta Utara,,Intel,2021-01-16,6
391,281,Acer Aspire 3 A315,Acer,aspire,7666000.0,orka,Jakarta Utara,,,2021-01-16,3
392,282,Acer Aspire 3 Slim,Acer,aspire,8299000.0,cointechlogy,Tangerang,512 GB,AMD,2021-01-16,1
393,283,Acer Aspire 5 A514-53,Acer,aspire,7850000.0,ijokompu,Jakarta Pusat,512 GB,Intel,2021-01-16,1
394,284,Acer Aspire 5 A514,Acer,aspire,7180000.0,bcsco,Kab. Bengkalis,,,2021-01-16,1
395,285,Acer Aspire 3 Slim,Acer,aspire,8199000.0,narutoambas,Jakarta Selatan,512 GB,AMD,2021-01-16,1
396,287,Acer Aspire 5 High,Acer,aspire,6090000.0,gcomp-1,Bandung,1 TB,Intel,2021-01-16,4
397,288,Acer Aspire 3 Slim,Acer,aspire,7599000.0,toptech,Jakarta Utara,512 GB,AMD,2021-01-16,2
398,289,Acer Aspire 3 A314,Acer,aspire,3800000.0,muhamadyusupabdulatip,Bandung,,,2021-01-16,1
399,213,Acer Aspire 3 Slim,Acer,aspire,8179000.0,hexacom88,Jakarta Utara,512 GB,AMD,2021-01-16,2
400,214,Acer Aspire 3 Slim,Acer,aspire,6550000.0,supertech,Jakarta Utara,512 GB,AMD,2021-01-16,14
401,5,Acer Aspire 514-53g-52sr With,Acer,aspire,8650000.0,ariekakakoesnadi,Surakarta,,Intel,2021-01-16,4
402,215,Acer Aspire 514-53g-52sr Intel,Acer,aspire,9220202.0,treqandroid,Surabaya,1 TB,Intel,2021-01-16,1
403,290,Acer Aspire 5 A514,Acer,aspire,7299000.0,infonetpoins2,Jakarta Selatan,512 GB,Intel,2021-01-16,1
404,202,Jual Promo Murah Acer,Acer,aspire,8722500.0,dhiekhy,Surabaya,,AMD,2021-01-16,1
405,291,Acer Aspire 3 Slim,Acer,aspire,8199000.0,rogsstoreid,Jakarta Utara,512 GB,AMD,2021-01-16,8
406,292,Acer Aspire A311-31 Notebook,Acer,aspire,4290000.0,rustamolshop,Medan,,Intel,2021-01-16,1
407,293,Acer Aspire E5-575 Core,Acer,aspire,5850000.0,barokaloh,Jakarta Barat,,Intel,2021-01-16,3
408,294,Best Quality B116xat03.1 Acer,Acer,aspire,2685000.0,yangpentinghalal,Kab. Bogor,,,2021-01-16,2
409,295,Acer Aspire 3 A314,Acer,aspire,5100000.0,citycomharco,Jakarta Pusat,,,2021-01-16,1
410,296,Acer Aspire 5 Slim,Acer,aspire,10799000.0,herlinacom,Depok,512 GB,Intel,2021-01-16,1
411,297,Acer Aspire Es1-432 Celeron,Acer,aspire,5500000.0,anitakomputer,Jakarta Barat,,Intel,2021-01-16,4
412,298,Acer Aspire 3 A314,Acer,aspire,6624000.0,bekasinotebook,Bekasi,1 TB,AMD,2021-01-16,1
413,190,Toshiba Portege R830 Impor,Acer,aspire,2799000.0,playcompt,Jakarta Pusat,,Intel,2021-01-16,3
414,221,Lenovo Thinkpad X240 I5,Acer,aspire,2900000.0,thinkpadsecond,Jakarta Pusat,,Intel,2021-01-16,123
415,299,Lenovo Thinkpad X240 -,Acer,aspire,3000000.0,laptopneed,Jakarta Pusat,,,2021-01-16,288
416,300,Lenovo V15 Amd Ryzen,Acer,aspire,6392900.0,mur4hk0m,Surabaya,1 TB,AMD,2021-01-16,1
417,153,Hp 14s Dk1123au Dk1122au,Acer,aspire,6421000.0,distrilapid,Jakarta Pusat,512 GB,AMD,2021-01-16,10
418,301,Acer Aspire 3 Slim,Acer,aspire,6950000.0,frescom,Jakarta Pusat,512 GB,AMD,2021-01-16,3
419,302,Acer Aspire A314-32-p4a5,Acer,aspire,5300000.0,ribkadessy,Jakarta Barat,,,2021-01-16,13
420,123,Acer Aspire 5 A514,Acer,aspire,7688000.0,agungjayacomp,Jakarta Pusat,512 GB,Intel,2021-01-16,1
421,303,Acer Aspire C22 760,Acer,aspire,6500000.0,supernovaharco,Jakarta Pusat,,Intel,2021-01-16,1
422,304,Acer Aspire 5 A514-53,Acer,aspire,7500000.0,graphicnotebook,Bandung,512 GB,Intel,2021-01-16,1
423,305,Acer Aspire 3 A314,Acer,aspire,5499000.0,graphicnotebook,Bandung,256 GB,Intel,2021-01-16,1
424,307,Acer Aspire 3 Slim,Acer,aspire,4899000.0,epropoins,Jakarta Selatan,256 GB,AMD,2021-01-16,3
425,308,Acer Aspire 3 A315-42-rire,Acer,aspire,6250000.0,graphicnotebook,Bandung,,AMD,2021-01-16,2
426,1,Acer Aspire 5 A514-53,Acer,aspire,7350000.0,tokolaptopid,Jakarta Utara,512 GB,Intel,2021-01-18,10
